club,clubLabel,venue,venueLabel,coordinates,continentLabel,country,countryLabel,capacity
http://www.wikidata.org/entity/Q369955,Budapesti TC,http://www.wikidata.org/entity/Q1177284,Millenáris Sporttelep,Point(19.094722 47.506111),Europe,http://www.wikidata.org/entity/Q28,Hungary,8130.0
http://www.wikidata.org/entity/Q11984,Club Deportivo Lugo,http://www.wikidata.org/entity/Q1348052,Estadio Anxo Carro,Point(-7.570833 43.003333),Europe,http://www.wikidata.org/entity/Q29,Spain,8100.0
http://www.wikidata.org/entity/Q5010071,CD Cristo Atlético,http://www.wikidata.org/entity/Q1369322,Estadio Nueva Balastera,Point(-4.516136 42.011739),Europe,http://www.wikidata.org/entity/Q29,Spain,8070.0
http://www.wikidata.org/entity/Q17461005,CD Palencia Balompié,http://www.wikidata.org/entity/Q1369322,Estadio Nueva Balastera,Point(-4.516136 42.011739),Europe,http://www.wikidata.org/entity/Q29,Spain,8070.0
http://www.wikidata.org/entity/Q2004292,US Ouagadougou,http://www.wikidata.org/entity/Q945298,Stade Josy Barthel,Point(6.109661111 49.615630555),Europe,http://www.wikidata.org/entity/Q32,Luxembourg,8054.0
http://www.wikidata.org/entity/Q2025191,Racing Club Luxembourg,http://www.wikidata.org/entity/Q945298,Stade Josy Barthel,Point(6.109661111 49.615630555),Europe,http://www.wikidata.org/entity/Q32,Luxembourg,8054.0
http://www.wikidata.org/entity/Q7579554,Sporting Club Luxembourg,http://www.wikidata.org/entity/Q945298,Stade Josy Barthel,Point(6.109661111 49.615630555),Europe,http://www.wikidata.org/entity/Q32,Luxembourg,8054.0
http://www.wikidata.org/entity/Q12654411,FK Kauno Žalgiris,http://www.wikidata.org/entity/Q1583616,Darius and Girėnas Stadium,Point(23.936944 54.897222),Europe,http://www.wikidata.org/entity/Q37,Lithuania,8248.0
http://www.wikidata.org/entity/Q846362,FC Vitebsk,http://www.wikidata.org/entity/Q2059396,Vitebsky Central Sport Complex,Point(30.229305555 55.198472222),Europe,http://www.wikidata.org/entity/Q184,Belarus,8144.0
http://www.wikidata.org/entity/Q19963391,Riga FC,http://www.wikidata.org/entity/Q1474452,Skonto Stadium,Point(24.116408 56.961372),Europe,http://www.wikidata.org/entity/Q211,Latvia,8087.0
http://www.wikidata.org/entity/Q23817748,SK Babīte,http://www.wikidata.org/entity/Q1474452,Skonto Stadium,Point(24.116408 56.961372),Europe,http://www.wikidata.org/entity/Q211,Latvia,8087.0
http://www.wikidata.org/entity/Q847499,1. FC Slovácko,http://www.wikidata.org/entity/Q843243,Městský fotbalový stadion Miroslava Valenty,Point(17.471461 49.065556),Europe,http://www.wikidata.org/entity/Q213,Czech Republic,8121.0
http://www.wikidata.org/entity/Q2757426,FK Dukla Prague,http://www.wikidata.org/entity/Q1780263,Stadion Juliska,Point(14.3875 50.111389),Europe,http://www.wikidata.org/entity/Q213,Czech Republic,8150.0
http://www.wikidata.org/entity/Q1881407,MFK Karviná,http://www.wikidata.org/entity/Q9341169,Městský stadion,Point(18.5613 49.8453),Europe,http://www.wikidata.org/entity/Q213,Czech Republic,8000.0
http://www.wikidata.org/entity/Q1809162,SK Benešov,http://www.wikidata.org/entity/Q10855633,Městský stadion,Point(14.677938 49.776629),Europe,http://www.wikidata.org/entity/Q213,Czech Republic,8000.0
http://www.wikidata.org/entity/Q290629,PFC Cherno More Varna,http://www.wikidata.org/entity/Q849639,Ticha Stadium,Point(27.931389 43.215833),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,8250.0
http://www.wikidata.org/entity/Q270420,PFC Litex Lovech,http://www.wikidata.org/entity/Q1541269,Lovech Stadium,Point(24.724861 43.142639),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,8100.0
http://www.wikidata.org/entity/Q20718277,PFC Litex Lovech II,http://www.wikidata.org/entity/Q1541269,Lovech Stadium,Point(24.724861 43.142639),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,8100.0
http://www.wikidata.org/entity/Q843396,Racing Club de Ferrol,http://www.wikidata.org/entity/Q3327491,Estadio Municipal da Malata,Point(-8.239017 43.491258),Europe,http://www.wikidata.org/entity/Q29,Spain,12024.0
http://www.wikidata.org/entity/Q1349814,S.C. Ravenna Sport 2019,http://www.wikidata.org/entity/Q1106531,Stadio Bruno Benelli,Point(12.194722 44.406389),Europe,http://www.wikidata.org/entity/Q38,Italy,12020.0
http://www.wikidata.org/entity/Q166496,Étoile Carouge FC,http://www.wikidata.org/entity/Q7596242,Stade de la Fontenette,Point(6.149833 46.185861),Europe,http://www.wikidata.org/entity/Q39,Switzerland,7200.0
http://www.wikidata.org/entity/Q48925,Bristol Rovers F.C.,http://www.wikidata.org/entity/Q508121,Memorial Stadium,Point(-2.58313 51.4862),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,12100.0
http://www.wikidata.org/entity/Q48950,Rotherham United F.C.,http://www.wikidata.org/entity/Q1983118,New York Stadium,Point(-1.362 53.4279),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,12021.0
http://www.wikidata.org/entity/Q639525,SV Sandhausen,http://www.wikidata.org/entity/Q832650,Hardtwaldstadion,Point(8.647667 49.332083),Europe,http://www.wikidata.org/entity/Q183,Germany,12100.0
http://www.wikidata.org/entity/Q837558,FC Volyn Lutsk,http://www.wikidata.org/entity/Q2390029,Avanhard Stadium,Point(25.3375 50.754167),Europe,http://www.wikidata.org/entity/Q212,Ukraine,12080.0
http://www.wikidata.org/entity/Q374254,PFC Beroe Stara Zagora,http://www.wikidata.org/entity/Q303387,Beroe Stadium,Point(25.615278 42.432778),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,12128.0
http://www.wikidata.org/entity/Q15633562,FK Shënkolli,http://www.wikidata.org/entity/Q6374836,Kastrioti Stadium,Point(19.78672778 41.51211111),Europe,http://www.wikidata.org/entity/Q222,Albania,10000.0
http://www.wikidata.org/entity/Q995113,FK Sloboda Užice,http://www.wikidata.org/entity/Q6591266,Užice City Stadium,Point(19.846842 43.851601),Europe,http://www.wikidata.org/entity/Q403,Serbia,12000.0
http://www.wikidata.org/entity/Q995069,FK Novi Pazar,http://www.wikidata.org/entity/Q6593856,Novi Pazar City Stadium,Point(20.516067 43.134236),Europe,http://www.wikidata.org/entity/Q403,Serbia,12000.0
http://www.wikidata.org/entity/Q10532865,IFK Växjö,http://www.wikidata.org/entity/Q501603,Värendsvallen,Point(14.771944444 56.881111111),Europe,http://www.wikidata.org/entity/Q34,Sweden,15062.0
http://www.wikidata.org/entity/Q2334684,Trikala F.C.,http://www.wikidata.org/entity/Q12876110,Trikala Municipal Stadium,Point(21.777019 39.552089),Europe,http://www.wikidata.org/entity/Q41,Greece,15000.0
http://www.wikidata.org/entity/Q48836935,Megas Alexandros Trikala F.C.,http://www.wikidata.org/entity/Q12876110,Trikala Municipal Stadium,Point(21.777019 39.552089),Europe,http://www.wikidata.org/entity/Q41,Greece,15000.0
http://www.wikidata.org/entity/Q158121,SpVgg Unterhaching,http://www.wikidata.org/entity/Q548113,Generali Sportpark,Point(11.615556 48.073611),Europe,http://www.wikidata.org/entity/Q183,Germany,15053.0
http://www.wikidata.org/entity/Q265570,SSV Jahn Regensburg,http://www.wikidata.org/entity/Q641459,Arena Regensburg,Point(12.1069 48.9909),Europe,http://www.wikidata.org/entity/Q183,Germany,15115.0
http://www.wikidata.org/entity/Q606678,FC Ternopil,http://www.wikidata.org/entity/Q194572,Roman Shukhevych Ternopil city stadium,Point(25.609167 49.553056),Europe,http://www.wikidata.org/entity/Q212,Ukraine,15150.0
http://www.wikidata.org/entity/Q2635977,FC Nyva Ternopil,http://www.wikidata.org/entity/Q194572,Roman Shukhevych Ternopil city stadium,Point(25.609167 49.553056),Europe,http://www.wikidata.org/entity/Q212,Ukraine,15150.0
http://www.wikidata.org/entity/Q770740,SD Eibar,http://www.wikidata.org/entity/Q3320428,Ipurúa Municipal Stadium,Point(-2.475803 43.181706),Europe,http://www.wikidata.org/entity/Q29,Spain,7083.0
http://www.wikidata.org/entity/Q56244937,Calvo Sotelo Puertollano CF,http://www.wikidata.org/entity/Q5400143,Estadio Ciudad de Puertollano,Point(-4.088722222 38.682847222),Europe,http://www.wikidata.org/entity/Q29,Spain,7240.0
http://www.wikidata.org/entity/Q2298585,UD Marbella,http://www.wikidata.org/entity/Q5400414,Estadio Municipal de Marbella,Point(-4.87888889 36.51166667),Europe,http://www.wikidata.org/entity/Q29,Spain,7300.0
http://www.wikidata.org/entity/Q780735,Boldklubben Frem,http://www.wikidata.org/entity/Q4994467,Valby Idrætspark,Point(12.511847 55.646956),Europe,http://www.wikidata.org/entity/Q35,Denmark,12000.0
http://www.wikidata.org/entity/Q262569,Polonia Warsaw,http://www.wikidata.org/entity/Q1127808,Stadion Polonii Warszawa,Point(21.001322 52.255517),Europe,http://www.wikidata.org/entity/Q36,Poland,7150.0
http://www.wikidata.org/entity/Q297431,A.S.D. Castel di Sangro Calcio,http://www.wikidata.org/entity/Q2326040,Stadio Teofilo Patini,Point(14.1027 41.7795),Europe,http://www.wikidata.org/entity/Q38,Italy,7220.0
http://www.wikidata.org/entity/Q1886341,A.S.D. Casertana Calcio,http://www.wikidata.org/entity/Q3967734,Stadio Alberto Pinto,Point(14.346516666 41.074486111),Europe,http://www.wikidata.org/entity/Q38,Italy,12000.0
http://www.wikidata.org/entity/Q172247,FC Schaffhausen,http://www.wikidata.org/entity/Q682283,Stadion Breite,Point(8.62583 47.7042),Europe,http://www.wikidata.org/entity/Q39,Switzerland,7300.0
http://www.wikidata.org/entity/Q1387445,FC Juniors OÖ,http://www.wikidata.org/entity/Q677617,Waldstadion,Point(14.226667 48.235556),Europe,http://www.wikidata.org/entity/Q40,Austria,7152.0
http://www.wikidata.org/entity/Q1853273,S.C.U. Torreense,http://www.wikidata.org/entity/Q5028447,Campo Manuel Marques,Point(-9.25659444 39.09487778),Europe,http://www.wikidata.org/entity/Q45,Portugal,12000.0
http://www.wikidata.org/entity/Q543467,G.D. Chaves,http://www.wikidata.org/entity/Q5402128,Estádio Municipal de Chaves,Point(-7.464985 41.75064),Europe,http://www.wikidata.org/entity/Q45,Portugal,12000.0
http://www.wikidata.org/entity/Q2454929,Sutton United F.C.,http://www.wikidata.org/entity/Q4946328,Gander Green Lane,Point(-0.204444444 51.3675),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,7032.0
http://www.wikidata.org/entity/Q5330193,Mole Valley SCR F.C.,http://www.wikidata.org/entity/Q4946328,Gander Green Lane,Point(-0.204444444 51.3675),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,7032.0
http://www.wikidata.org/entity/Q2947829,FSC Bukovyna Chernivtsi,http://www.wikidata.org/entity/Q4987032,Bukovyna Stadium,Point(25.942 48.275),Europe,http://www.wikidata.org/entity/Q212,Ukraine,12000.0
http://www.wikidata.org/entity/Q581423,FC Hradec Králové,http://www.wikidata.org/entity/Q2536553,Všesportovní stadion,Point(15.845278 50.206111),Europe,http://www.wikidata.org/entity/Q213,Czech Republic,7220.0
http://www.wikidata.org/entity/Q1262822,FC Botoșani,http://www.wikidata.org/entity/Q4684229,Stadionul Municipal,Point(26.6519 47.7483),Europe,http://www.wikidata.org/entity/Q218,Romania,12000.0
http://www.wikidata.org/entity/Q2684577,PFC Shumen 2010,http://www.wikidata.org/entity/Q4355613,Panayot Volov Stadium,Point(26.944167 43.276667),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,12000.0
http://www.wikidata.org/entity/Q21181120,FC Shumen 1929,http://www.wikidata.org/entity/Q4355613,Panayot Volov Stadium,Point(26.944167 43.276667),Europe,http://www.wikidata.org/entity/Q219,Bulgaria,12000.0
http://www.wikidata.org/entity/Q1387238,FC Kakheti Telavi,http://www.wikidata.org/entity/Q3649379,Municipal Stadium,Point(45.480824 41.91165),Europe,http://www.wikidata.org/entity/Q230,Georgia,12000.0
http://www.wikidata.org/entity/Q276346,Győri ETO FC,http://www.wikidata.org/entity/Q522693,ETO Park,Point(17.663827 47.695769),Europe,http://www.wikidata.org/entity/Q28,Hungary,16000.0
http://www.wikidata.org/entity/Q205732,Debreceni VSC,http://www.wikidata.org/entity/Q736187,Stadion Oláh Gábor Út,Point(21.638882 47.549573),Europe,http://www.wikidata.org/entity/Q28,Hungary,10200.0
http://www.wikidata.org/entity/Q743557,CD Castellón,http://www.wikidata.org/entity/Q264581,Nou Estadi Castalia,Point(-0.038792 39.996053),Europe,http://www.wikidata.org/entity/Q29,Spain,16000.0
http://www.wikidata.org/entity/Q8806,Getafe CF,http://www.wikidata.org/entity/Q929109,Coliseum Alfonso Pérez,Point(-3.714722 40.325556),Europe,http://www.wikidata.org/entity/Q29,Spain,8800.0
http://www.wikidata.org/entity/Q584858,Halmstads BK,http://www.wikidata.org/entity/Q297924,Örjans Vall,Point(12.866388888 56.684166666),Europe,http://www.wikidata.org/entity/Q34,Sweden,15500.0
http://www.wikidata.org/entity/Q1654931,IS Halmia,http://www.wikidata.org/entity/Q297924,Örjans Vall,Point(12.866388888 56.684166666),Europe,http://www.wikidata.org/entity/Q34,Sweden,15500.0
http://www.wikidata.org/entity/Q210025,FC Nordsjælland,http://www.wikidata.org/entity/Q1397226,Farum Park,Point(12.353289 55.815847),Europe,http://www.wikidata.org/entity/Q35,Denmark,10100.0
http://www.wikidata.org/entity/Q668112,Piast Gliwice,http://www.wikidata.org/entity/Q2017390,Stadion Piast,Point(18.695866 50.306583),Europe,http://www.wikidata.org/entity/Q36,Poland,10037.0
http://www.wikidata.org/entity/Q1198939,GKS Tychy,http://www.wikidata.org/entity/Q9341191,Tychy City Stadium,Point(18.990555555 50.124166666),Europe,http://www.wikidata.org/entity/Q36,Poland,15300.0
http://www.wikidata.org/entity/Q298217,U.S. Avellino 1912,http://www.wikidata.org/entity/Q2298028,Stadio Partenio-Adriano Lombardi,Point(14.7925 40.926944),Europe,http://www.wikidata.org/entity/Q38,Italy,10125.0
http://www.wikidata.org/entity/Q692186,FC Lustenau 07,http://www.wikidata.org/entity/Q489700,Reichshofstadion,Point(9.65278 47.4211),Europe,http://www.wikidata.org/entity/Q40,Austria,8800.0
http://www.wikidata.org/entity/Q696507,SC Austria Lustenau,http://www.wikidata.org/entity/Q489700,Reichshofstadion,Point(9.65278 47.4211),Europe,http://www.wikidata.org/entity/Q40,Austria,8800.0
http://www.wikidata.org/entity/Q1371345,Ethnikos Piraeus F.C.,http://www.wikidata.org/entity/Q840069,Hellinikon Stadium,Point(23.729256 37.897597),Europe,http://www.wikidata.org/entity/Q41,Greece,9000.0
http://www.wikidata.org/entity/Q5572810,Glyfada F.C.,http://www.wikidata.org/entity/Q840069,Hellinikon Stadium,Point(23.729256 37.897597),Europe,http://www.wikidata.org/entity/Q41,Greece,9000.0
http://www.wikidata.org/entity/Q1023163,Clube Desportivo das Aves,http://www.wikidata.org/entity/Q968244,Estádio do CD das Aves,Point(-8.35476 41.378077),Europe,http://www.wikidata.org/entity/Q45,Portugal,8650.0
http://www.wikidata.org/entity/Q740637,C.D. Santa Clara,http://www.wikidata.org/entity/Q3514858,Estádio de São Miguel,Point(-25.622589 37.763708),Europe,http://www.wikidata.org/entity/Q45,Portugal,15277.0
http://www.wikidata.org/entity/Q19587,Crewe Alexandra F.C.,http://www.wikidata.org/entity/Q389544,Alexandra Stadium,Point(-2.435747 53.087419),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,10153.0
http://www.wikidata.org/entity/Q18519,Lincoln City F.C.,http://www.wikidata.org/entity/Q619105,Sincil Bank,Point(-0.540811 53.218289),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,10120.0
http://www.wikidata.org/entity/Q6917609,Motherwell F.C. Reserve and Youth squads,http://www.wikidata.org/entity/Q1383484,Excelsior Stadium,Point(-3.95975 55.8597),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,10170.0
http://www.wikidata.org/entity/Q822722,Partick Thistle F.C.,http://www.wikidata.org/entity/Q1419068,Firhill Stadium,Point(-4.269639 55.881556),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,10102.0
http://www.wikidata.org/entity/Q793241,Ayr United F.C.,http://www.wikidata.org/entity/Q3379393,Somerset Park,Point(-4.62 55.4696),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,10185.0
http://www.wikidata.org/entity/Q141882,FC Erzgebirge Aue,http://www.wikidata.org/entity/Q385549,Erzgebirgsstadion,Point(12.711111 50.5975),Europe,http://www.wikidata.org/entity/Q183,Germany,15690.0
http://www.wikidata.org/entity/Q162251,1. FC Heidenheim,http://www.wikidata.org/entity/Q548138,Voith-Arena,Point(10.1393 48.6685),Europe,http://www.wikidata.org/entity/Q183,Germany,10001.0
http://www.wikidata.org/entity/Q695008,FC Viktoria Köln,http://www.wikidata.org/entity/Q2312740,Sportpark Höhenberg,Point(7.03039 50.9452),Europe,http://www.wikidata.org/entity/Q183,Germany,10001.0
http://www.wikidata.org/entity/Q5202721,Córdoba CF B,http://www.wikidata.org/entity/Q121879,Estadio Nuevo Arcángel,Point(-4.764642 37.872294),Europe,http://www.wikidata.org/entity/Q29,Spain,21822.0
http://www.wikidata.org/entity/Q216661,C.D. Tenerife,http://www.wikidata.org/entity/Q255447,Estadio Heliodoro Rodríguez López,Point(-16.260555555 28.463055555),Europe,http://www.wikidata.org/entity/Q29,Spain,21732.0
http://www.wikidata.org/entity/Q187528,R.S.C. Anderlecht,http://www.wikidata.org/entity/Q262326,Lotto Park,Point(4.298333 50.834167),Europe,http://www.wikidata.org/entity/Q31,Belgium,21500.0
http://www.wikidata.org/entity/Q610621,Carpi FC 1909,http://www.wikidata.org/entity/Q94646,Stadio Alberto Braglia,Point(10.923333 44.653611),Europe,http://www.wikidata.org/entity/Q38,Italy,21151.0
http://www.wikidata.org/entity/Q1146848,Cwmbrân Town A.F.C.,http://www.wikidata.org/entity/Q177261,Cwmbran Stadium,Point(-3.02 51.6428),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,10500.0
http://www.wikidata.org/entity/Q368500,Bath City F.C.,http://www.wikidata.org/entity/Q4001038,Twerton Park,Point(-2.3951 51.3787),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,8840.0
http://www.wikidata.org/entity/Q157020,Rot-Weiß Oberhausen,http://www.wikidata.org/entity/Q316679,Niederrheinstadion,Point(6.854444 51.493611),Europe,http://www.wikidata.org/entity/Q183,Germany,21318.0
http://www.wikidata.org/entity/Q526949,SpVgg Bayreuth,http://www.wikidata.org/entity/Q317120,Hans-Walter-Wild-Stadion,Point(11.586944 49.945278),Europe,http://www.wikidata.org/entity/Q183,Germany,21500.0
http://www.wikidata.org/entity/Q772725,FC Dynamo Brest,http://www.wikidata.org/entity/Q7309159,Regional Sport Complex Brestsky,Point(23.68375 52.089722222),Europe,http://www.wikidata.org/entity/Q184,Belarus,10169.0
http://www.wikidata.org/entity/Q51627699,FC Rukh Brest,http://www.wikidata.org/entity/Q7309159,Regional Sport Complex Brestsky,Point(23.68375 52.089722222),Europe,http://www.wikidata.org/entity/Q184,Belarus,10169.0
http://www.wikidata.org/entity/Q194393,SK Slavia Prague,http://www.wikidata.org/entity/Q64858,Sinobo Stadium,Point(14.471389 50.066944),Europe,http://www.wikidata.org/entity/Q213,Czech Republic,20800.0
http://www.wikidata.org/entity/Q629440,FK Raven Považská Bystrica,http://www.wikidata.org/entity/Q24969483,Štadión MŠK Považská Bystrica,Point(18.428611 49.116944),Europe,http://www.wikidata.org/entity/Q214,Slovakia,20000.0
http://www.wikidata.org/entity/Q462411,N.K. Zagreb,http://www.wikidata.org/entity/Q3443105,Stadion Kranjčevićeva,Point(15.960833 45.804722),Europe,http://www.wikidata.org/entity/Q224,Croatia,8850.0
http://www.wikidata.org/entity/Q6954589,NK Rudeš,http://www.wikidata.org/entity/Q3443105,Stadion Kranjčevićeva,Point(15.960833 45.804722),Europe,http://www.wikidata.org/entity/Q224,Croatia,8850.0
http://www.wikidata.org/entity/Q545411,FK Leotar,http://www.wikidata.org/entity/Q3441989,Police City Stadium,Point(18.352743 42.708821),Europe,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,8550.0
http://www.wikidata.org/entity/Q216131,Fredrikstad FK,http://www.wikidata.org/entity/Q1116314,Fredrikstad Stadion,Point(10.92732 59.213049),Europe,http://www.wikidata.org/entity/Q20,Norway,12560.0
http://www.wikidata.org/entity/Q2062274,R.O.C. de Charleroi-Marchienne,http://www.wikidata.org/entity/Q2703824,Stade de la Neuville,Point(4.456877 50.408524),Europe,http://www.wikidata.org/entity/Q31,Belgium,12164.0
http://www.wikidata.org/entity/Q1387226,FC Jazz,http://www.wikidata.org/entity/Q1652779,Pori Stadium,Point(21.774444 61.476667),Europe,http://www.wikidata.org/entity/Q33,Finland,12300.0
http://www.wikidata.org/entity/Q2467331,Porin Palloilijat,http://www.wikidata.org/entity/Q1652779,Pori Stadium,Point(21.774444 61.476667),Europe,http://www.wikidata.org/entity/Q33,Finland,12300.0
http://www.wikidata.org/entity/Q644157,Kalmar FF,http://www.wikidata.org/entity/Q1421187,Guldfågeln Arena,Point(16.31523333 56.69070278),Europe,http://www.wikidata.org/entity/Q34,Sweden,12500.0
http://www.wikidata.org/entity/Q1949611,Motala AIF,http://www.wikidata.org/entity/Q6917112,Motala Idrottspark,Point(15.05388889 58.53972222),Europe,http://www.wikidata.org/entity/Q34,Sweden,8500.0
http://www.wikidata.org/entity/Q298405,Rodos F.C.,http://www.wikidata.org/entity/Q5270378,Diagoras Stadium,Point(28.228233 36.438228),Europe,http://www.wikidata.org/entity/Q41,Greece,8500.0
http://www.wikidata.org/entity/Q1208237,Diagoras F.C.,http://www.wikidata.org/entity/Q5270378,Diagoras Stadium,Point(28.228233 36.438228),Europe,http://www.wikidata.org/entity/Q41,Greece,8500.0
http://www.wikidata.org/entity/Q926438,Gil Vicente F.C.,http://www.wikidata.org/entity/Q1167583,Estádio Cidade de Barcelos,Point(-8.611111111 41.533888888),Europe,http://www.wikidata.org/entity/Q45,Portugal,12504.0
http://www.wikidata.org/entity/Q623730,Leixões S.C.,http://www.wikidata.org/entity/Q1370792,Estádio do Mar,Point(-8.66694444 41.18388889),Europe,http://www.wikidata.org/entity/Q45,Portugal,12500.0
http://www.wikidata.org/entity/Q610447,Cowdenbeath F.C.,http://www.wikidata.org/entity/Q1053931,"Central Park, Cowdenbeath",Point(-3.34709722 56.10873889),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,12370.0
http://www.wikidata.org/entity/Q48946,Oxford United F.C.,http://www.wikidata.org/entity/Q1672134,Kassam Stadium,Point(-1.208067 51.716419),Europe,http://www.wikidata.org/entity/Q145,United Kingdom,12500.0
http://www.wikidata.org/entity/Q310621,SV Wehen Wiesbaden,http://www.wikidata.org/entity/Q835749,BRITA-Arena,Point(8.256667 50.071111),Europe,http://www.wikidata.org/entity/Q183,Germany,12560.0
http://www.wikidata.org/entity/Q694464,FC Gütersloh 2000,http://www.wikidata.org/entity/Q1594264,Heidewaldstadion,Point(8.388333 51.891667),Europe,http://www.wikidata.org/entity/Q183,Germany,12500.0
http://www.wikidata.org/entity/Q533609,FC Remscheid,http://www.wikidata.org/entity/Q2202683,Röntgen stadium,Point(7.2635 51.1896),Europe,http://www.wikidata.org/entity/Q183,Germany,12463.0
http://www.wikidata.org/entity/Q639046,Dacia Unirea Brăila,http://www.wikidata.org/entity/Q6271260,Stadionul Municipal,Point(27.94715 45.258058),Europe,http://www.wikidata.org/entity/Q218,Romania,20000.0
http://www.wikidata.org/entity/Q73996,KF Skënderbeu Korçë,http://www.wikidata.org/entity/Q1336599,Skënderbeu Stadium,Point(20.782778 40.625833),Europe,http://www.wikidata.org/entity/Q222,Albania,12373.0
http://www.wikidata.org/entity/Q23091903,KF Skënderbeu Korçë B,http://www.wikidata.org/entity/Q1336599,Skënderbeu Stadium,Point(20.782778 40.625833),Europe,http://www.wikidata.org/entity/Q222,Albania,12373.0
http://www.wikidata.org/entity/Q210170,K.F. Tirana,http://www.wikidata.org/entity/Q1783346,Selman Stërmasi Stadium,Point(19.81138333 41.31898056),Europe,http://www.wikidata.org/entity/Q222,Albania,12500.0
http://www.wikidata.org/entity/Q845772,Partizani Tirana,http://www.wikidata.org/entity/Q1783346,Selman Stërmasi Stadium,Point(19.81138333 41.31898056),Europe,http://www.wikidata.org/entity/Q222,Albania,12500.0
http://www.wikidata.org/entity/Q3606016,KF Tirana B,http://www.wikidata.org/entity/Q1783346,Selman Stërmasi Stadium,Point(19.81138333 41.31898056),Europe,http://www.wikidata.org/entity/Q222,Albania,12500.0
http://www.wikidata.org/entity/Q750097,FK Haugesund,http://www.wikidata.org/entity/Q1589274,Haugesund Stadion,Point(5.279379 59.413068),Europe,http://www.wikidata.org/entity/Q20,Norway,8800.0
http://www.wikidata.org/entity/Q2529867,SK Vard Haugesund,http://www.wikidata.org/entity/Q1589274,Haugesund Stadion,Point(5.279379 59.413068),Europe,http://www.wikidata.org/entity/Q20,Norway,8800.0
http://www.wikidata.org/entity/Q911385,Dunakanyar-Vác FC,http://www.wikidata.org/entity/Q1130039,Stadion Városi Vác,Point(19.1382 47.7676),Europe,http://www.wikidata.org/entity/Q28,Hungary,9000.0
http://www.wikidata.org/entity/Q11971,Sociedad Deportiva Huesca,http://www.wikidata.org/entity/Q1369197,Estadio El Alcoraz,Point(-0.424444 42.131944),Europe,http://www.wikidata.org/entity/Q29,Spain,9000.0
http://www.wikidata.org/entity/Q1128207,Kalmar AIK FK,http://www.wikidata.org/entity/Q1453337,Fredriksskans,Point(16.360833333 56.668611111),Europe,http://www.wikidata.org/entity/Q34,Sweden,9000.0
http://www.wikidata.org/entity/Q8077066,Ängö BK,http://www.wikidata.org/entity/Q1453337,Fredriksskans,Point(16.360833333 56.668611111),Europe,http://www.wikidata.org/entity/Q34,Sweden,9000.0
http://www.wikidata.org/entity/Q1140767,Degerfors IF,http://www.wikidata.org/entity/Q7619895,Stora Valla,Point(14.4431 59.2383),Europe,http://www.wikidata.org/entity/Q34,Sweden,12500.0
http://www.wikidata.org/entity/Q211912,Odense Boldklub,http://www.wikidata.org/entity/Q1850346,Odense Stadium,Point(10.350055 55.397771),Europe,http://www.wikidata.org/entity/Q35,Denmark,15633.0
http://www.wikidata.org/entity/Q7538494,Slagelse B&I,http://www.wikidata.org/entity/Q12335999,Slagelse Stadion,Point(11.364275 55.40046389),Europe,http://www.wikidata.org/entity/Q35,Denmark,10000.0
http://www.wikidata.org/entity/Q167781,Zawisza Bydgoszcz,http://www.wikidata.org/entity/Q169235,Zdzisław Krzyszkowiak Stadium,Point(18.020556 53.145556),Europe,http://www.wikidata.org/entity/Q36,Poland,20247.0
http://www.wikidata.org/entity/Q6630,Ascoli Calcio 1898 F.C.,http://www.wikidata.org/entity/Q94591,Stadio Cino e Lillo Del Duca,Point(13.594167 42.861111),Europe,http://www.wikidata.org/entity/Q38,Italy,20550.0
http://www.wikidata.org/entity/Q2756,ACN Siena 1904,http://www.wikidata.org/entity/Q778098,Stadio Artemio Franchi (Siena),Point(11.326111 43.321667),Europe,http://www.wikidata.org/entity/Q38,Italy,15373.0
http://www.wikidata.org/entity/Q263320,SV Mattersburg,http://www.wikidata.org/entity/Q690430,Pappelstadion,Point(16.4064 47.7394),Europe,http://www.wikidata.org/entity/Q40,Austria,15700.0
http://www.wikidata.org/entity/Q206343,S.K. Sturm Graz,http://www.wikidata.org/entity/Q696491,UPC-Arena,Point(15.454444 47.046111),Europe,http://www.wikidata.org/entity/Q40,Austria,15400.0
http://www.wikidata.org/entity/Q266962,Wiener Sport-Club,http://www.wikidata.org/entity/Q2569094,Sportklub Stadium,Point(16.3109 48.226),Europe,http://www.wikidata.org/entity/Q40,Austria,8700.0
